29,24,35,166,80,35
28,24,37,171,90,37
27,23,36,171,92,36
28,22,33,164,85,33
30,21,31,153,82,31
32,20,30,145,96,32
32,21,29,142,88,32
34,22,27,133,90,34
38,24,26,124,94,38
41,29,38,143,75,41
35,27,37,156,69,37
31,25,37,165,83,37
28,25,37,173,83,37
27,27,38,0,74,38
28,28,39,0,72,39
28,27,40,178,83,40
27,26,40,178,89,40
27,23,36,171,92,36
26,21,34,168,98,34
26,20,31,164,90,31
26,20,29,160,79,29
28,20,26,143,73,28
31,21,25,132,82,31
37,26,38,153,81,38
32,25,40,166,96,40
29,27,40,175,83,40
29,29,41,0,75,41
29,31,44,4,87,44
31,32,45,2,79,45
32,32,45,0,74,45
31,30,43,178,77,43
30,28,41,175,81,41
28,25,37,173,83,37
27,23,33,168,77,33
26,22,29,163,62,29
27,20,26,146,66,27
28,19,25,140,82,28
32,24,39,164,98,39
29,25,41,173,100,41
28,29,43,2,89,43
30,33,46,6,89,46
32,37,48,9,85,48
35,38,49,6,73,49
36,38,49,5,68,49
36,36,48,0,64,48
34,33,45,178,68,45
32,30,41,175,68,41
29,27,37,174,69,37
27,24,32,169,64,32
26,21,28,159,64,28
25,19,26,154,69,26
30,24,39,168,98,39
29,27,42,176,91,42
30,31,46,2,89,46
33,36,49,6,83,49
36,41,51,10,75,51
38,43,53,10,72,53
40,44,53,9,63,53
40,42,52,5,59,52
38,39,50,3,61,50
35,34,46,178,67,46
32,31,40,177,57,40
29,27,35,173,58,35
27,23,30,163,60,30
26,20,27,154,66,27
28,24,39,172,98,39
30,27,43,174,95,43
32,33,48,2,85,48
36,39,52,6,78,52
39,44,55,9,74,55
41,47,57,11,72,57
43,48,57,11,63,57
43,47,56,9,59,56
42,43,55,2,60,55
38,39,50,3,61,50
34,34,44,0,58,44
31,30,38,176,54,38
28,26,34,173,60,34
27,24,30,165,51,30
29,23,40,169,108,40
30,28,45,176,96,45
33,35,50,4,87,50
38,42,56,7,82,56
42,47,60,8,77,60
45,50,61,9,67,61
46,51,61,10,63,61
46,51,60,11,60,60
44,48,59,8,65,59
40,43,55,6,70,55
37,38,47,3,54,47
34,33,41,176,50,41
31,29,37,173,55,37
29,26,33,167,54,33
29,23,38,168,101,38
31,28,43,174,89,43
34,35,50,2,82,50
40,43,55,6,70,55
44,50,60,11,68,60
48,54,63,12,61,63
49,55,64,12,60,64
48,55,63,14,61,63
46,52,62,11,66,62
42,47,57,10,67,57
39,41,50,5,56,50
37,36,44,176,46,44
34,32,39,171,46,39
31,28,35,167,51,35
29,23,36,166,92,36
31,28,40,173,77,40
34,35,47,2,71,47
39,43,53,9,67,53
44,49,58,11,62,58
47,55,63,15,65,63
48,57,66,15,70,66
49,56,66,12,66,66
47,53,63,11,65,63
43,48,58,10,66,58
40,43,52,8,59,52
39,39,46,0,39,46
36,35,41,175,37,41
32,31,37,175,41,37
30,23,33,159,77,33
30,27,38,172,74,38
33,33,44,0,64,44
37,39,50,5,66,50
41,46,56,10,68,56
44,51,61,12,71,61
46,54,64,13,72,64
48,54,64,11,64,64
47,52,61,11,59,61
43,48,57,11,63,57
40,44,52,10,59,52
39,40,47,4,43,47
37,37,41,0,25,41
34,34,37,0,21,37
31,22,31,150,74,31
30,25,36,166,78,36
31,30,41,177,68,41
35,35,47,0,65,47
38,40,53,4,72,53
41,45,57,8,72,57
43,48,60,9,72,60
46,49,61,6,63,61
45,48,59,6,61,59
42,47,56,11,64,56
40,44,52,10,59,52
40,40,47,0,38,47
38,38,41,0,19,41
36,35,36,150,7,36
32,22,31,147,80,32
30,23,34,161,83,34
30,27,38,172,74,38
33,31,43,175,71,43
35,35,48,0,69,48
38,39,52,2,69,52
40,42,54,4,66,54
43,44,55,3,56,55
43,44,53,3,48,53
40,43,51,8,55,51
40,42,49,7,47,49
40,40,45,0,28,45
39,38,39,150,7,39
37,36,35,105,14,37
36,25,31,136,78,36
32,24,32,150,64,32
30,25,35,165,73,35
31,27,38,169,74,38
33,30,42,173,73,42
35,34,45,177,62,45
37,37,47,0,54,47
39,39,47,0,43,47
39,40,46,4,39,46
38,41,45,13,40,45
39,40,45,5,34,45
39,38,42,173,24,42
39,37,37,120,13,39
39,35,34,114,33,39
40,28,31,128,77,40
34,25,30,137,68,34
31,23,32,153,72,32
30,24,35,164,80,35
31,27,38,169,74,38
32,29,40,172,70,40
33,31,42,175,67,42
34,33,42,177,55,42
35,35,41,0,37,41
36,36,41,0,31,41
38,36,42,170,36,42
38,35,40,162,32,40
39,35,36,128,26,39
41,34,34,120,44,41
47,30,40,138,92,47
42,29,39,143,79,42
38,28,41,157,81,41
35,27,42,164,91,42
32,27,44,171,99,44
32,27,45,172,102,45
32,28,46,173,100,46
32,30,47,176,92,47
32,30,47,176,92,47
31,30,47,178,92,47
31,29,45,176,91,45
31,28,43,174,89,43
31,27,42,172,91,42
33,25,39,163,92,39
36,25,37,153,83,37
40,26,34,137,89,40
44,29,34,130,87,44
51,32,34,123,95,51
41,29,40,148,75,41
38,28,40,155,77,40
36,28,44,165,93,44
33,29,47,173,98,47
32,30,48,177,96,48
33,32,51,178,95,51
33,34,53,2,96,53
34,34,54,0,94,54
35,34,54,179,94,54
34,35,53,2,91,53
33,35,52,3,93,52
33,33,49,0,83,49
32,31,46,178,83,46
32,28,42,171,85,42
33,25,38,162,87,38
35,25,34,147,73,35
38,26,33,138,81,38
45,27,32,128,102,45
35,29,44,168,87,44
35,29,45,169,91,45
34,31,49,175,94,49
34,33,52,178,93,52
33,35,54,3,99,54
35,38,56,4,96,56
37,40,59,4,95,59
38,42,61,5,96,61
39,41,61,3,92,61
39,41,60,3,89,60
38,41,59,4,91,59
36,40,57,6,94,57
35,36,53,2,87,53
33,31,48,176,90,48
32,28,43,172,89,43
32,25,38,164,87,38
34,25,34,150,68,34
38,25,32,136,87,38
34,32,50,177,92,50
36,33,52,175,93,52
37,36,55,178,88,55
38,39,58,2,88,58
38,42,60,5,94,60
41,45,62,6,86,62
43,47,66,5,89,66
44,49,68,6,90,68
45,50,69,6,89,69
45,50,68,7,86,68
44,49,66,7,85,66
42,46,64,5,88,64
39,41,60,3,89,60
36,37,55,2,88,55
34,33,49,178,83,49
33,28,43,170,89,43
33,26,37,161,76,37
36,26,32,138,71,36
36,37,58,1,97,58
38,39,61,1,96,61
40,43,64,4,96,64
42,47,66,6,93,66
44,51,69,8,92,69
47,53,72,7,89,72
50,55,74,6,83,74
51,57,77,7,86,77
52,60,78,9,85,78
52,61,77,11,83,77
51,57,74,8,79,74
48,52,71,5,83,71
44,47,66,4,85,66
40,42,61,3,88,61
36,38,54,3,85,54
34,33,46,178,72,46
33,28,39,166,72,39
35,27,34,146,58,35
38,43,67,5,110,67
42,47,71,5,104,71
45,51,73,6,98,73
48,55,76,8,94,76
52,59,79,8,87,79
56,61,82,6,81,82
59,64,84,6,76,84
61,67,85,8,72,85
62,69,86,9,71,86
61,68,85,9,72,85
59,65,82,8,72,82
55,60,77,7,73,77
51,54,73,4,77,73
45,48,66,4,81,66
40,43,58,5,79,58
36,37,49,2,68,49
33,30,41,172,68,41
34,26,35,153,66,35
41,47,74,5,114,74
45,53,79,7,110,79
49,60,82,10,103,82
54,66,85,12,93,85
59,68,88,9,84,88
65,70,91,6,73,91
69,73,95,5,70,95
71,76,98,6,70,98
72,77,97,6,66,97
71,76,95,6,64,95
68,73,90,7,62,90
63,68,85,7,66,85
58,60,78,3,65,78
51,53,71,3,72,71
44,46,62,3,74,62
38,40,53,4,72,53
34,33,43,177,59,43
33,27,36,160,64,36
45,51,81,5,113,81
50,60,86,8,107,86
56,67,90,10,96,90
62,72,93,10,85,93
68,75,96,8,74,96
74,79,100,6,66,100
78,83,107,5,69,107
78,86,111,7,76,111
79,87,109,8,70,109
78,84,104,7,64,104
75,80,98,7,60,98
69,74,91,7,62,91
63,66,83,5,61,83
55,57,75,3,68,75
48,49,67,2,72,67
41,43,58,4,75,58
35,35,46,0,61,46
32,29,37,169,55,37
49,56,87,6,111,87
56,66,93,8,101,93
62,73,99,9,95,99
70,78,103,7,82,103
77,84,105,8,68,105
82,89,109,8,63,109
86,92,115,6,64,115
85,95,118,9,71,118
85,95,114,10,65,114
84,92,109,10,58,109
81,86,104,7,56,104
75,78,96,4,56,96
68,70,87,3,56,87
59,62,78,5,62,78
51,52,68,2,64,68
43,44,58,2,66,58
35,36,47,3,65,47
32,30,38,173,54,38
53,62,92,7,108,92
62,71,99,7,95,99
70,79,107,7,88,107
78,85,113,6,79,113
85,92,115,7,67,115
90,97,118,8,61,118
93,101,121,9,59,121
93,102,122,9,61,122
92,102,117,12,54,117
90,99,112,12,50,112
86,91,107,7,50,107
79,82,101,4,56,101
71,74,91,5,56,91
62,65,80,5,57,80
53,55,67,4,53,67
44,45,55,3,51,55
37,37,47,0,54,47
33,30,40,171,64,40
57,66,93,7,99,93
69,76,101,7,81,101
79,83,110,4,72,110
86,91,116,5,66,116
93,100,120,8,57,120
97,105,123,9,54,123
100,106,125,7,51,125
101,106,125,6,49,125
99,106,121,10,46,121
95,102,115,11,44,115
90,93,108,5,42,108
82,85,100,5,46,100
74,76,91,4,48,91
64,66,81,4,54,81
55,55,67,0,46,67
46,45,56,177,50,56
39,37,48,175,58,48
35,31,41,168,62,41
60,69,93,8,90,93
72,79,100,8,71,100
82,87,109,6,63,109
89,96,116,8,59,116
95,105,122,11,56,122
100,108,126,9,53,126
104,108,128,5,48,128
103,109,127,8,48,127
101,108,124,9,47,124
97,102,118,7,45,118
91,93,108,4,40,108
83,85,98,4,39,98
74,76,90,4,45,90
63,65,80,4,54,80
53,54,69,2,59,69
45,45,58,0,57,58
39,37,49,175,62,49
36,32,41,167,56,41
62,68,93,6,85,93
73,79,101,6,71,101
82,89,109,8,63,109
89,99,117,11,61,117
96,105,122,10,54,122
102,108,127,7,50,127
105,109,128,5,46,128
103,110,127,9,48,127
100,107,123,9,48,123
97,100,117,5,44,117
91,92,108,2,40,108
82,83,98,2,42,98
72,72,89,0,49,89
61,62,78,2,56,78
51,52,68,2,64,68
44,45,58,2,62,58
39,37,49,175,62,49
36,33,42,170,55,42
60,66,93,5,90,93
69,77,102,7,83,102
78,88,110,9,74,110
87,97,117,10,65,117
94,102,123,8,60,123
100,106,126,7,53,126
103,108,127,6,48,127
101,108,125,9,49,125
98,104,120,8,47,120
93,97,114,6,47,114
86,90,108,5,52,108
78,80,99,3,54,99
69,68,87,178,56,87
58,58,76,0,60,76
48,50,66,3,70,66
44,44,57,0,58,57
39,37,49,175,62,49
38,33,42,163,55,42
56,61,88,5,93,88
64,72,98,7,88,98
72,82,105,9,80,105
83,91,111,9,64,111
92,98,118,7,56,118
96,102,122,7,54,122
99,104,122,7,48,122
98,102,120,5,47,120
95,99,116,6,46,116
87,93,112,7,57,112
79,85,106,7,65,106
73,76,97,4,63,97
65,64,84,179,61,84
54,54,73,0,66,73
46,47,64,2,72,64
42,41,55,178,65,55
39,36,48,173,64,48
40,33,42,157,55,42
51,53,81,2,94,81
57,64,90,6,93,90
64,75,97,10,87,97
75,83,104,8,71,104
83,90,112,7,66,112
86,94,116,8,66,116
89,96,114,8,56,114
89,94,112,7,52,112
87,90,111,4,55,111
79,85,109,6,70,109
72,79,103,7,77,103
67,71,94,4,73,94
60,60,81,0,66,81
51,50,70,179,73,70
44,44,61,0,71,61
40,38,52,176,69,52
38,34,46,170,67,46
38,32,41,160,56,41
44,47,73,3,101,73
50,54,81,4,98,81
57,65,89,8,92,89
65,72,96,7,82,96
72,77,103,5,77,103
74,81,106,7,77,106
76,84,104,9,69,104
78,84,103,7,62,103
76,80,103,4,67,103
71,76,101,5,76,101
65,71,94,6,79,94
60,64,87,4,79,87
54,56,77,3,76,77
47,47,68,0,79,68
41,40,58,178,79,58
38,36,50,176,71,50
36,32,46,171,78,46
35,30,42,168,73,42
39,40,64,1,100,64
43,45,71,2,101,71
49,51,80,2,99,80
56,59,87,3,91,87
61,65,92,4,86,92
63,68,95,5,86,95
65,70,93,5,77,93
66,70,93,4,74,93
66,69,94,3,76,94
61,66,92,5,86,92
57,62,84,6,82,84
54,56,77,3,76,77
49,49,72,0,81,72
42,42,65,0,90,65
37,37,56,0,87,56
35,33,48,176,80,48
34,30,45,172,85,45
35,29,42,166,79,42
33,33,58,0,110,58
37,37,63,0,105,63
41,42,70,1,106,70
46,47,76,1,101,76
50,51,80,1,96,80
53,54,82,1,90,82
54,55,82,1,87,82
55,55,81,0,82,81
54,55,83,1,89,83
51,54,81,3,94,81
48,50,75,2,92,75
46,47,69,1,85,69
43,42,65,179,90,65
37,38,59,1,95,59
33,35,52,3,93,52
32,31,46,178,83,46
32,29,44,174,87,44
35,29,41,165,75,41
34,29,52,173,113,52
36,32,56,175,109,56
37,34,60,177,111,60
40,37,63,177,105,63
42,40,66,178,100,66
43,42,68,179,98,68
44,43,70,179,98,70
46,44,70,178,95,70
45,45,70,0,91,70
43,43,69,0,96,69
42,41,65,179,94,65
41,38,61,176,96,61
38,36,57,177,94,57
35,34,53,178,91,53
33,32,48,178,85,48
33,30,43,173,77,43
34,28,41,166,81,41
38,29,39,153,65,39
37,29,47,167,98,47
36,30,49,171,99,49
35,31,52,174,103,52
35,32,55,176,107,55
35,33,57,178,107,57
34,34,58,0,106,58
34,35,61,1,113,61
36,37,62,1,107,62
37,36,62,179,107,62
37,35,61,178,109,61
36,35,58,179,101,58
35,34,55,179,97,55
34,33,52,178,93,52
34,31,49,175,94,49
34,29,45,171,91,45
36,29,42,164,79,42
38,29,40,155,70,40
42,31,39,142,67,42
52,41,42,123,54,52
46,39,40,124,39,46
39,39,40,0,6,40
39,39,40,0,6,40
38,38,42,0,24,42
36,37,45,3,51,45
34,39,46,13,67,46
36,40,46,12,55,46
37,39,45,8,45,45
38,38,43,0,30,43
38,38,41,0,19,41
37,37,40,0,19,40
35,36,37,15,14,37
36,34,34,120,14,36
37,34,35,130,21,37
45,34,34,120,62,45
52,41,40,118,59,52
45,37,41,135,45,45
42,38,41,143,24,42
38,38,42,0,24,42
38,39,42,8,24,42
36,39,46,9,55,46
37,40,50,7,66,50
37,41,49,10,62,49
38,42,48,12,53,48
39,43,48,13,48,48
39,42,47,11,43,47
39,40,45,5,34,45
38,39,43,6,30,43
36,37,40,8,26,40
36,35,36,150,7,36
35,34,36,165,14,36
40,34,35,125,38,40
49,42,40,113,47,49
43,39,40,128,24,43
37,40,42,18,30,42
37,41,43,20,36,43
37,41,45,15,45,45
36,41,46,15,55,46
34,43,50,17,82,50
37,45,54,14,80,54
39,45,54,12,71,54
40,44,54,9,66,54
40,45,54,11,66,54
40,46,53,14,63,53
40,44,50,12,51,50
39,42,47,11,43,47
37,39,45,8,45,45
35,36,41,5,37,41
33,34,39,5,39,39
35,34,36,165,14,36
44,39,40,126,29,44
41,40,39,105,12,41
37,40,42,18,30,42
39,42,44,18,29,44
40,43,47,13,38,47
42,45,49,13,36,49
43,47,53,12,48,53
44,48,57,9,58,57
45,48,59,6,61,59
45,48,60,6,64,60
43,48,60,9,72,60
43,47,59,8,69,59
43,46,55,8,56,55
40,44,51,11,55,51
37,41,49,10,62,49
36,38,46,6,55,46
34,34,41,0,44,41
36,34,36,150,14,36
38,39,41,10,19,41
38,40,43,12,30,43
37,41,46,13,50,46
40,42,48,8,43,48
43,46,52,10,44,52
47,49,55,8,37,55
51,50,57,176,31,57
51,50,59,177,39,59
51,51,61,0,42,61
49,52,62,7,53,62
46,51,61,10,63,61
46,50,60,9,60,60
45,48,56,8,50,56
41,46,53,13,58,53
37,43,50,14,66,50
36,39,47,8,60,47
34,38,42,15,49,42
37,36,36,120,7,37
38,38,42,0,24,42
39,41,46,9,39,46
40,41,49,3,47,49
44,45,52,4,39,52
48,49,56,4,36,56
52,52,60,0,34,60
55,54,61,176,29,61
56,56,61,0,21,61
56,57,63,4,28,63
54,55,64,3,40,64
52,53,62,3,41,62
50,52,60,6,43,60
48,49,57,3,40,57
44,47,54,9,47,54
39,44,51,13,60,51
37,41,48,11,58,48
35,39,42,17,43,42
36,37,36,60,7,37
37,39,44,9,41,44
40,41,48,4,43,48
42,45,53,8,53,53
48,48,58,0,44,58
53,53,63,0,40,63
56,57,67,3,42,67
58,60,68,6,38,68
60,62,68,8,30,68
61,61,69,0,30,69
59,59,69,0,37,69
57,56,66,177,39,66
54,53,62,177,37,62
51,50,60,177,43,60
46,47,57,3,49,57
40,44,53,9,63,53
38,43,49,14,57,49
35,40,44,17,52,44
35,38,39,23,26,39
38,39,45,4,40,45
42,44,49,9,36,49
46,48,57,5,49,57
52,52,64,0,48,64
58,59,69,3,41,69
59,60,73,2,49,73
60,60,74,0,48,74
63,64,75,3,41,75
65,66,74,3,31,74
62,63,73,3,38,73
59,60,69,3,37,69
55,56,64,3,36,64
51,50,62,178,49,62
46,48,60,4,60,60
40,44,55,8,70,55
39,43,49,12,52,49
36,41,46,15,55,46
36,36,42,0,36,42
38,41,44,15,35,44
44,46,49,12,26,49
49,50,57,4,36,57
56,55,65,177,39,65
62,59,71,173,43,71
62,62,76,0,47,76
62,64,77,4,50,77
66,65,78,178,43,78
69,66,76,171,34,76
65,66,74,3,31,74
61,62,71,3,36,71
56,59,68,8,45,68
51,53,63,5,49,63
46,48,58,5,53,58
40,44,54,9,66,54
39,39,50,0,56,50
37,38,46,3,50,46
36,34,41,171,44,41
38,42,43,24,30,43
44,46,49,12,26,49
49,52,57,11,36,57
56,56,65,0,35,65
62,59,72,173,46,72
64,63,79,178,52,79
66,68,80,4,45,80
68,66,80,176,45,80
69,64,78,169,46,78
66,64,75,175,37,75
62,64,73,5,38,73
58,59,71,2,47,71
53,55,63,6,40,63
