147,125,118,113,50,147
147,127,123,115,42,147
148,133,126,110,38,148
152,139,129,107,39,152
155,141,139,116,26,155
159,144,145,122,24,159
162,144,141,116,33,162
161,144,138,112,36,161
160,145,142,115,29,160
158,147,144,114,23,158
156,149,143,106,21,156
159,151,143,105,26,159
161,149,143,110,29,161
161,148,143,112,29,161
161,151,148,113,21,161
164,154,151,113,20,164
166,155,151,112,23,166
167,158,152,108,23,167
168,162,156,105,18,168
171,164,158,106,19,171
173,164,161,113,18,173
174,164,162,115,18,174
173,162,159,114,21,173
167,159,156,112,17,167
162,155,152,111,16,162
162,147,147,120,24,162
162,146,144,117,28,162
161,145,140,113,33,161
159,144,137,110,35,159
160,142,134,111,41,160
160,140,132,111,45,160
152,133,126,112,44,152
104,89,83,111,51,104
5,5,4,90,51,5
29,26,23,105,53,29
53,47,43,108,48,53
158,142,130,107,45,158
164,151,134,103,47,164
171,160,138,100,49,171
178,168,143,99,50,178
181,176,148,95,46,181
183,183,153,90,42,183
187,191,158,86,44,191
190,196,163,85,43,196
194,200,167,85,42,200
197,202,173,85,37,202
198,204,176,84,35,204
199,205,174,84,39,205
202,201,172,91,38,202
204,198,176,96,35,204
199,191,173,99,33,199
171,164,147,99,36,171
170,160,144,102,39,170
170,156,143,106,41,170
139,124,117,110,40,139
26,22,21,114,49,26
146,125,119,113,47,146
146,128,120,111,45,146
149,129,121,111,48,149
151,131,123,111,47,151
152,134,126,111,44,152
153,138,131,110,37,153
156,143,135,109,34,156
159,146,142,113,27,159
161,145,147,124,25,161
162,144,146,123,28,162
163,146,144,117,30,163
163,148,144,114,30,163
163,150,144,111,30,163
163,152,147,111,25,163
164,152,149,114,23,164
165,151,148,115,26,165
164,150,147,115,26,164
164,152,151,118,20,164
167,159,154,108,20,167
169,162,156,106,20,169
171,163,157,107,21,171
173,165,159,107,21,173
175,169,161,103,20,175
177,173,165,100,17,177
178,170,167,112,16,178
177,167,164,113,19,177
172,163,160,113,18,172
166,158,160,128,12,166
166,153,159,134,20,166
165,149,153,128,25,165
164,148,147,118,26,164
163,147,141,112,34,163
163,147,136,108,42,163
163,146,135,108,44,163
137,122,114,110,43,137
23,20,18,108,55,23
5,4,4,120,51,5
48,42,39,110,48,48
144,125,114,109,53,144
131,115,103,107,55,131
32,30,25,99,56,32
32,31,26,95,48,32
33,33,27,90,46,33
61,60,50,93,46,61
188,181,152,96,49,188
197,191,158,95,50,197
204,198,166,95,48,204
204,204,174,90,38,204
204,207,175,87,39,207
212,216,177,87,46,216
217,218,182,89,42,218
218,219,186,89,38,219
218,217,187,91,36,218
221,214,186,96,40,221
222,212,185,98,43,222
214,203,177,99,44,214
181,172,151,99,42,181
147,138,123,101,42,147
22,18,18,120,46,22
121,103,101,117,42,121
126,108,107,118,38,126
151,127,126,119,42,151
153,131,129,118,40,153
153,135,131,115,37,153
153,137,134,115,32,153
157,141,138,115,31,157
159,144,139,113,32,159
160,148,142,110,29,160
162,148,146,116,25,162
162,147,150,126,24,162
161,149,151,125,19,161
163,151,152,123,19,163
164,152,152,120,19,164
168,154,152,116,24,168
170,155,155,120,23,170
170,156,156,120,21,170
169,157,153,113,24,169
167,157,152,110,23,167
166,160,155,106,17,166
169,163,157,105,18,169
171,167,158,99,19,171
175,169,160,102,22,175
177,169,164,108,19,177
180,171,166,109,20,180
181,178,170,98,15,181
182,177,171,104,15,182
181,172,167,109,20,181
176,166,163,113,19,176
171,164,163,116,12,171
170,161,161,120,14,170
168,156,158,125,18,168
168,152,153,122,24,168
168,153,146,110,33,168
167,154,140,104,41,167
166,152,140,106,40,166
159,143,136,111,37,159
109,95,91,113,42,109
4,4,4,0,0,4
25,22,20,108,51,25
22,19,17,108,58,22
6,6,5,90,43,6
60,56,47,99,55,60
184,169,144,101,55,184
192,180,155,100,49,192
194,191,166,93,37,194
196,201,173,85,36,201
203,212,180,82,38,212
210,221,185,81,42,221
215,224,190,82,39,224
219,225,195,84,34,225
223,222,199,91,27,223
227,232,196,86,40,232
229,234,194,86,44,234
230,234,197,87,40,234
221,222,193,89,33,222
188,187,163,91,34,188
188,183,161,96,37,188
187,178,162,101,34,187
186,174,160,104,36,186
184,170,154,104,42,184
178,165,148,103,43,178
142,132,120,104,40,142
5,4,4,120,51,5
26,22,22,120,39,26
27,23,23,120,38,27
27,23,23,120,38,27
52,44,44,120,39,52
163,140,141,121,36,163
164,144,147,125,31,164
165,147,150,125,28,165
166,151,149,116,26,166
166,152,147,112,29,166
165,153,150,114,23,165
165,155,152,113,20,165
165,156,157,123,14,165
166,156,161,135,15,166
168,156,161,133,18,168
170,158,161,128,18,170
171,161,163,126,15,171
172,163,164,123,13,172
171,165,159,105,18,171
169,166,156,97,20,169
168,167,158,93,15,168
171,170,159,93,18,171
173,172,160,92,19,173
177,173,161,98,23,177
181,174,167,105,20,181
183,177,172,106,15,183
184,180,173,101,15,184
184,180,173,101,15,184
183,179,169,99,20,183
181,173,165,105,23,181
177,168,162,108,22,177
175,164,160,112,22,175
173,162,161,118,18,173
173,160,158,116,22,173
173,160,150,107,34,173
172,161,142,101,44,172
170,160,146,103,36,170
169,154,147,110,33,169
136,118,115,116,39,136
6,5,4,105,85,6
32,29,25,103,56,32
60,56,48,100,51,60
179,168,147,100,46,179
184,178,154,96,42,184
191,187,162,94,39,191
198,198,171,90,35,198
208,207,179,91,36,208
217,215,185,92,38,217
222,223,190,89,38,223
228,232,193,87,43,232
235,239,194,87,48,239
241,243,200,89,45,243
240,245,205,86,42,245
239,244,204,86,42,244
241,243,204,88,41,243
242,238,206,93,38,242
243,234,207,97,38,243
242,235,202,95,42,242
236,234,197,92,42,236
223,220,191,93,37,223
193,186,165,98,37,193
193,182,163,101,40,193
191,179,160,102,41,191
187,175,162,104,34,187
184,171,162,108,30,184
182,170,158,105,34,182
150,139,127,104,39,150
27,24,23,113,38,27
149,132,128,114,36,149
142,130,126,113,29,142
143,128,124,114,34,143
144,126,124,117,35,144
144,123,123,120,37,144
144,125,126,122,34,144
146,126,128,123,35,146
147,126,128,123,36,147
145,127,127,120,32,145
148,133,133,120,26,148
174,155,155,120,28,174
176,157,161,126,28,176
174,159,165,132,22,174
172,160,163,128,18,172
171,161,161,120,15,171
169,162,161,116,12,169
169,163,161,113,12,169
169,163,165,130,9,169
170,163,168,141,11,170
171,162,168,140,13,171
171,162,167,137,13,171
171,166,169,138,7,171
172,168,170,135,6,172
172,169,166,105,9,172
170,170,163,90,11,170
169,171,163,83,12,171
172,172,162,90,15,172
175,175,165,90,15,175
179,175,168,101,16,179
183,178,174,107,13,183
185,184,178,94,10,185
186,186,178,90,11,186
184,187,177,81,14,187
183,184,173,87,15,184
185,180,169,99,22,185
184,173,167,109,24,184
181,164,165,122,24,181
178,166,163,114,21,178
178,166,161,111,24,178
177,165,155,106,32,177
176,164,150,104,38,176
174,163,151,104,34,174
173,160,150,107,34,173
140,123,118,113,40,140
6,5,5,120,43,6
32,29,26,105,48,32
57,53,46,101,49,57
171,154,139,106,48,171
177,163,152,107,36,177
187,173,164,108,31,187
196,184,170,104,34,196
202,198,176,95,33,202
209,211,185,88,31,211
218,221,193,87,32,221
226,229,200,87,32,229
228,237,207,81,32,237
231,243,210,79,35,243
236,245,213,82,33,245
240,245,218,84,28,245
243,240,222,94,22,243
245,253,218,83,35,253
244,252,216,83,36,252
243,251,220,82,31,251
243,249,222,83,28,249
244,247,218,87,30,247
242,241,215,91,28,242
239,236,218,94,22,239
237,236,220,92,18,237
235,235,215,90,22,235
228,225,204,94,27,228
194,190,174,96,26,194
189,185,170,96,26,189
184,179,163,97,29,184
178,173,156,97,32,178
179,171,160,103,27,179
199,187,180,109,24,199
191,181,173,107,24,191
191,179,168,106,31,191
191,177,169,109,29,191
190,174,169,113,28,190
189,174,169,113,27,189
190,175,169,111,28,190
191,175,171,114,27,191
190,175,172,115,24,190
188,176,169,109,26,188
188,176,169,109,26,188
189,176,175,118,19,189
189,175,179,129,19,189
189,173,178,129,22,189
187,176,176,120,15,187
186,177,173,111,18,186
185,174,171,114,19,185
184,172,173,123,17,184
182,171,174,128,15,182
180,170,173,129,14,180
179,170,172,127,13,179
179,171,174,131,11,179
178,169,176,143,13,178
178,168,173,135,14,178
177,171,171,120,9,177
176,172,167,103,13,176
178,174,165,99,19,178
180,176,171,103,13,180
184,178,177,116,10,184
187,181,180,116,10,187
190,188,183,99,9,190
191,191,183,90,11,191
189,189,182,90,9,189
186,186,177,90,12,186
187,184,172,96,20,187
186,180,171,102,21,186
183,173,169,111,20,183
181,169,166,114,21,181
182,170,162,108,28,182
183,170,161,108,31,183
181,169,159,106,31,181
178,167,155,104,33,178
175,164,151,104,35,175
165,149,139,108,40,165
110,96,93,115,39,110
5,5,4,90,51,5
30,26,24,110,51,30
31,28,27,113,33,31
57,51,50,116,31,57
172,149,146,117,39,172
178,162,153,109,36,178
185,176,162,102,32,185
195,189,171,98,31,195
204,198,179,97,31,204
211,207,187,95,29,211
218,218,195,90,27,218
226,228,201,88,30,228
233,233,205,90,31,233
239,236,209,93,32,239
244,246,210,88,37,246
249,252,211,88,41,252
253,254,217,89,37,254
253,255,221,88,34,255
253,254,221,89,33,254
253,253,222,90,31,253
253,253,227,90,26,253
252,253,230,89,23,253
252,253,228,89,25,253
250,251,225,89,26,251
247,249,220,88,30,249
243,246,214,87,33,246
238,241,207,87,36,241
232,235,201,87,37,235
226,226,199,90,30,226
219,217,197,93,26,219
213,210,193,95,24,213
212,205,189,99,28,212
211,204,187,99,29,211
208,202,186,98,27,208
205,202,186,95,24,205
204,201,186,95,23,204
204,201,188,96,20,204
205,201,190,98,19,205
205,201,187,97,22,205
203,202,187,92,20,203
201,199,193,98,10,201
205,197,197,120,10,205
207,198,197,117,12,207
206,200,196,108,12,206
205,196,194,115,14,205
202,192,191,117,14,202
199,190,190,120,12,199
195,187,188,124,10,195
190,185,185,120,7,190
189,183,182,116,9,189
188,181,183,129,9,188
186,179,184,141,10,186
184,174,183,147,14,184
184,172,182,145,17,184
183,177,176,116,10,183
184,181,172,98,17,184
185,181,178,107,10,185
188,182,182,120,8,188
190,186,185,114,7,190
195,190,186,107,12,195
197,191,186,106,14,197
193,189,186,107,9,193
189,190,182,86,11,190
188,189,179,87,13,189
187,186,177,93,14,187
184,183,175,93,12,184
182,180,172,96,14,182
186,178,168,103,25,186
188,175,166,108,30,188
186,173,164,108,30,186
183,172,161,105,31,183
175,168,157,102,26,175
168,156,146,106,33,168
135,119,113,112,42,135
5,5,5,0,0,5
30,26,25,114,43,30
31,28,27,113,33,31
32,30,28,105,32,32
60,56,52,105,34,60
181,163,153,109,39,181
190,174,162,107,38,190
198,185,175,107,30,198
204,195,185,104,24,204
211,204,187,99,29,211
218,213,189,95,34,218
224,222,195,92,33,224
231,230,200,91,34,231
237,238,208,89,32,238
239,245,215,84,31,245
241,250,220,81,31,250
243,253,226,79,27,253
245,255,231,78,24,255
249,255,235,81,20,255
253,255,237,87,18,255
252,255,237,85,18,255
249,255,229,83,26,255
246,254,222,83,32,254
243,252,217,82,35,252
237,245,213,83,33,245
232,244,212,79,33,244
230,239,211,80,30,239
227,233,211,82,24,233
223,229,209,81,22,229
219,225,205,81,23,225
217,226,202,79,27,226
215,226,202,76,27,226
214,222,202,78,23,222
214,220,205,78,17,220
217,223,207,79,18,223
219,226,205,80,24,226
218,226,205,79,24,226
216,225,211,71,16,225
218,225,215,69,11,225
219,225,216,70,10,225
221,224,216,79,9,224
222,221,215,94,8,222
219,216,214,108,6,219
215,211,210,114,6,215
211,206,205,115,7,211
206,202,197,103,11,206
204,200,191,99,16,204
201,198,192,100,11,201
198,192,193,125,8,198
195,186,193,143,12,195
190,183,193,159,13,193
186,182,186,150,5,186
187,185,181,100,8,187
187,186,184,100,4,187
190,187,187,120,4,190
192,189,187,108,7,192
194,191,188,105,8,194
195,192,189,105,8,195
196,193,189,103,9,196
195,194,188,94,9,195
193,194,185,87,12,194
190,192,184,83,11,192
189,187,182,99,9,189
188,185,179,100,12,188
188,184,176,100,16,188
188,182,171,101,23,188
187,179,167,102,27,187
185,176,166,104,26,185
178,171,163,104,21,178
172,158,149,108,34,172
138,123,113,108,46,138
6,5,5,120,43,6
32,28,27,114,40,32
33,30,28,108,39,33
61,54,53,116,33,61
180,159,157,117,33,180
184,169,160,109,33,184
192,179,163,103,39,192
199,188,171,102,36,199
207,197,179,101,34,207
214,208,189,97,30,214
220,217,198,94,26,220
225,226,203,89,26,226
228,233,208,84,27,233
232,239,215,81,26,239
242,244,220,88,25,244
251,246,224,96,27,251
250,249,226,91,24,250
249,249,220,90,30,249
247,249,216,88,34,249
244,249,214,86,36,249
240,247,213,84,35,247
236,245,212,82,34,245
238,241,212,87,31,241
239,239,212,90,29,239
231,237,211,83,28,237
224,236,211,76,27,236
225,236,211,77,27,236
224,235,209,77,28,235
223,234,207,78,29,234
223,235,210,76,27,235
229,238,213,79,27,238
233,242,216,80,27,242
232,245,218,76,28,245
231,244,224,71,21,244
230,243,227,66,17,243
229,245,230,58,17,245
234,245,231,66,15,245
238,241,230,82,12,241
234,237,228,80,10,237
231,235,226,77,10,235
227,233,222,74,12,233
223,225,217,83,9,225
218,218,213,90,6,218
214,213,212,105,2,214
211,207,210,143,5,211
207,201,208,154,9,208
196,196,205,0,11,205
187,192,198,14,14,198
188,190,192,15,5,192
188,190,193,12,7,193
191,190,195,174,7,195
193,192,195,170,4,195
192,194,195,20,4,195
191,197,196,35,8,197
197,199,195,75,5,199
201,198,193,101,10,201
196,196,191,90,7,196
193,195,189,80,8,195
193,189,186,107,9,193
193,186,183,111,13,193
190,185,180,105,13,190
186,185,175,93,15,186
187,184,172,96,20,187
186,180,171,102,21,186
181,174,167,105,20,181
176,163,154,108,32,176
142,127,116,107,47,142
6,5,5,120,43,6
32,27,27,120,40,32
32,29,28,113,32,32
34,31,28,105,45,34
61,55,52,110,38,61
180,160,155,114,35,180
185,171,167,113,25,185
191,180,177,114,19,191
198,189,181,106,22,198
204,198,186,100,23,204
209,207,193,94,20,209
216,216,200,90,19,216
222,223,206,88,19,223
224,224,210,90,16,224
225,225,208,90,19,225
225,226,205,89,24,226
224,226,208,87,20,226
222,229,209,80,22,229
221,231,209,76,24,231
225,229,208,84,23,229
227,228,209,88,21,228
223,229,210,81,21,229
220,229,215,71,16,229
221,228,218,69,11,228
221,226,213,78,15,226
220,231,210,74,23,231
219,235,213,68,24,235
223,240,217,68,24,240
227,244,224,65,21,244
230,249,230,60,19,249
232,252,235,56,20,252
233,253,239,51,20,253
235,254,242,49,19,254
241,254,245,51,13,254
245,253,243,66,10,253
243,252,241,65,11,252
241,252,240,63,12,252
238,251,240,55,13,251
235,247,239,50,12,247
231,238,237,34,8,238
227,229,233,10,7,233
223,222,229,176,8,229
218,216,223,171,8,223
207,210,216,10,11,216
197,205,210,18,16,210
196,201,204,19,10,204
194,198,203,13,11,203
195,196,202,4,9,202
195,195,203,0,10,203
194,200,203,20,11,203
193,204,203,33,14,204
197,204,201,43,9,204
200,202,199,70,4,202
195,199,196,53,5,199
192,196,193,53,5,196
192,192,189,90,4,192
192,187,186,115,8,192
191,186,182,107,12,191
188,184,180,105,11,188
188,185,177,98,15,188
187,184,175,98,16,187
184,177,170,105,19,184
180,169,158,105,31,180
145,131,121,108,42,145
6,5,5,120,43,6
53,46,46,120,34,53
154,134,138,126,33,154
161,143,146,125,29,161
168,152,151,118,26,168
176,160,155,113,30,176
183,168,164,114,26,183
185,175,171,111,19,185
186,182,176,102,14,186
192,187,180,103,16,192
196,190,182,103,18,196
198,193,183,100,19,198
200,195,186,101,18,200
201,198,188,97,16,201
202,203,190,88,16,203
207,207,191,90,20,207
211,208,192,95,23,211
212,209,194,95,22,212
213,208,201,103,14,213
214,207,206,116,10,214
215,209,203,105,14,215
213,213,201,90,14,213
211,222,204,72,21,222
213,229,207,68,24,229
216,231,215,62,18,231
223,235,222,62,14,235
229,247,228,62,20,247
235,255,233,63,22,255
240,255,238,64,17,255
245,255,242,67,13,255
249,255,244,74,11,255
250,255,246,73,9,255
250,255,247,71,8,255
248,255,248,60,7,255
245,254,248,50,9,254
243,251,247,45,8,251
240,247,243,47,7,247
235,242,240,39,7,242
229,233,236,17,8,236
219,224,231,13,13,231
209,218,223,19,16,223
204,213,215,25,13,215
200,207,212,18,14,212
198,203,210,13,15,210
197,206,210,21,16,210
196,209,210,28,17,210
196,209,210,28,17,210
196,208,208,30,15,208
196,204,205,27,11,205
193,202,202,30,11,202
189,199,195,42,13,199
190,195,190,60,7,195
190,188,187,110,4,190
191,186,185,115,8,191
191,184,181,111,13,191
190,182,177,108,17,190
189,181,173,105,22,189
187,177,167,105,27,187
185,171,159,106,36,185
148,135,124,106,41,148
5,4,4,120,51,5
27,23,24,128,38,27
28,25,25,120,27,28
29,26,26,120,26,29
31,28,27,113,33,31
32,29,28,113,32,32
56,50,50,120,27,56
164,143,142,119,34,164
169,149,145,115,36,169
172,153,152,119,30,172
173,157,157,120,24,173
174,161,160,118,21,174
178,167,163,112,21,178
182,172,168,111,20,182
186,176,172,111,19,186
189,180,172,106,23,189
191,182,173,105,24,191
193,184,182,115,15,193
195,185,188,129,13,195
196,187,189,127,12,196
195,193,190,102,7,195
195,200,191,73,11,200
197,205,194,68,14,205
199,210,202,52,13,210
206,217,210,49,13,217
214,226,217,53,14,226
222,235,225,53,14,235
229,242,229,60,14,242
235,249,234,62,15,249
241,254,242,58,13,254
245,254,248,50,9,254
248,255,252,43,7,255
249,255,254,35,6,255
249,255,254,35,6,255
248,255,253,39,7,255
246,254,250,45,8,254
240,253,248,42,13,253
234,249,249,30,15,249
227,239,247,18,21,247
220,231,236,21,17,236
213,224,225,28,14,225
207,217,221,21,16,221
205,215,217,25,14,217
202,215,217,26,18,217
201,215,216,28,18,216
199,214,216,26,20,216
199,211,215,23,19,215
199,204,212,12,16,212
194,204,208,21,17,208
189,202,198,39,16,202
191,197,189,68,10,197
192,187,189,132,7,192
193,186,187,124,9,193
193,185,182,112,15,193
191,183,176,106,20,191
189,178,169,107,27,189
188,178,163,102,34,188
184,171,158,105,36,184
172,156,148,110,36,172
116,102,96,111,44,116
5,4,4,120,51,5
29,24,24,120,44,29
51,43,43,120,40,51
150,125,130,126,42,150
149,130,136,129,33,149
149,134,139,130,26,149
154,139,143,128,25,154
160,145,148,126,24,160
164,150,154,129,22,164
166,154,155,123,18,166
168,158,157,117,17,168
170,162,164,128,12,170
172,164,170,143,12,172
174,166,171,139,12,174
175,170,172,132,7,175
176,175,176,150,1,176
178,181,180,40,4,181
181,187,186,35,8,187
188,194,191,45,8,194
196,204,200,45,10,204
206,212,208,50,7,212
214,220,215,55,7,220
222,228,222,60,7,228
229,237,230,56,9,237
237,244,237,60,7,244
244,250,242,68,8,250
